,sexo,posse_de_veiculo,posse_de_imovel,qtd_filhos,idade,tempo_emprego,possui_celular,possui_fone_comercial,possui_fone,possui_email,qt_pessoas_residencia,mau,tipo_renda_Commercial associate,tipo_renda_Pensioner,tipo_renda_State servant,tipo_renda_Student,tipo_renda_Working,educacao_Academic degree,educacao_Higher education,educacao_Incomplete higher,educacao_Lower secondary,educacao_Secondary / secondary special,estado_civil_Civil marriage,estado_civil_Married,estado_civil_Separated,estado_civil_Single / not married,estado_civil_Widow,tipo_residencia_Co-op apartment,tipo_residencia_House / apartment,tipo_residencia_Municipal apartment,tipo_residencia_Office apartment,tipo_residencia_Rented apartment,tipo_residencia_With parents
13209,1,0,1,0,38.97260273972603,8.684931506849315,1,0,1,0,2.0,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False
13213,0,1,1,1,43.12328767123287,5.095890410958904,1,1,1,0,3.0,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False
13215,1,0,1,0,55.0,1.841095890410959,1,0,0,0,1.0,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False
13216,1,1,1,0,44.057534246575344,4.263013698630137,1,0,0,0,2.0,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False
13217,1,0,1,0,55.52876712328767,-1000.6657534246576,1,0,0,0,2.0,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False
13218,1,1,1,2,43.92602739726028,6.18082191780822,1,0,0,0,4.0,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False
13219,1,0,1,0,59.153424657534245,-1000.6657534246576,1,0,0,1,2.0,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False
13220,0,1,1,1,39.75890410958904,5.6,1,0,0,0,3.0,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False
13221,1,0,1,1,32.21917808219178,0.5123287671232877,1,0,0,1,3.0,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False
13223,1,0,1,0,54.63835616438356,33.28219178082192,1,0,0,0,1.0,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False
13224,0,1,0,0,32.013698630136986,1.3452054794520547,1,1,0,0,2.0,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False
13225,1,0,1,1,30.32328767123288,3.843835616438356,1,0,0,0,2.0,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True
13226,0,0,1,1,28.38082191780822,9.35068493150685,1,1,0,0,3.0,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False
13227,0,1,0,0,44.55342465753424,13.687671232876712,1,0,0,0,2.0,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False
13228,1,0,1,0,36.56438356164384,10.517808219178082,1,1,1,0,2.0,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False
13229,1,0,1,1,40.66575342465753,11.772602739726029,1,1,0,0,3.0,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False
13230,1,0,1,0,58.19178082191781,4.095890410958904,1,1,0,0,1.0,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False
13231,0,0,0,0,63.0958904109589,-1000.6657534246576,1,0,0,0,2.0,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False
13232,1,0,0,0,48.131506849315066,15.523287671232875,1,0,0,0,1.0,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False
13233,1,0,1,0,63.08767123287672,-1000.6657534246576,1,0,0,0,1.0,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False
13234,1,0,1,1,39.706849315068496,4.843835616438356,1,0,0,0,3.0,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False
13235,0,0,1,0,56.536986301369865,36.865753424657534,1,1,0,0,2.0,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False
13236,0,0,1,1,27.057534246575344,1.178082191780822,1,0,0,0,3.0,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False
13237,1,0,1,0,61.93150684931507,-1000.6657534246576,1,0,0,0,2.0,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False
13238,1,1,1,2,39.35342465753425,10.265753424657534,1,0,0,0,4.0,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False
13239,1,0,1,0,48.276712328767125,5.18082191780822,1,0,0,0,2.0,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False
13240,1,1,1,0,47.20821917808219,3.682191780821918,1,1,1,0,1.0,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False
13241,1,0,1,0,33.016438356164386,7.76986301369863,1,0,0,0,2.0,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False
13242,1,0,1,2,34.64109589041096,4.515068493150685,1,1,1,0,4.0,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False
13243,1,0,0,2,35.2,10.517808219178082,1,0,0,1,4.0,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False
13245,1,0,0,0,27.254794520547943,1.9287671232876715,1,0,0,0,2.0,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False
13248,0,1,1,0,38.38356164383562,-1000.6657534246576,1,0,0,0,2.0,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False
13252,0,1,1,0,45.1013698630137,1.9287671232876715,1,0,1,0,2.0,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False
13253,1,0,1,0,58.704109589041096,-1000.6657534246576,1,0,0,0,1.0,True,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False
13254,1,1,1,2,36.0027397260274,3.347945205479452,1,0,0,0,4.0,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False
13257,0,1,1,0,30.85753424657534,4.18082191780822,1,0,0,0,2.0,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False
13258,0,0,1,1,37.18904109589041,6.013698630136986,1,0,1,0,2.0,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False
13259,1,0,1,4,34.178082191780824,4.35068493150685,1,0,0,0,6.0,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False
13261,0,1,0,0,44.57534246575342,1.2602739726027397,1,0,1,0,1.0,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False
13266,1,0,0,0,48.87397260273973,12.189041095890412,1,0,0,0,1.0,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False
13269,1,1,0,1,30.70684931506849,1.263013698630137,1,0,0,0,3.0,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False
13270,1,0,0,1,44.24657534246575,14.104109589041096,1,0,0,0,2.0,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False
13278,1,1,1,0,64.8082191780822,-1000.6657534246576,1,0,1,0,2.0,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False
13279,1,0,1,0,63.15890410958904,-1000.6657534246576,1,0,0,0,2.0,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False
13280,0,1,0,0,56.35616438356164,-1000.6657534246576,1,0,0,0,2.0,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False
13282,1,0,1,0,58.72602739726028,-1000.6657534246576,1,0,0,0,2.0,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False
13285,1,0,1,0,37.06849315068493,0.2602739726027397,1,0,0,0,1.0,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False
13287,0,1,1,0,44.6986301369863,1.6821917808219178,1,0,1,0,2.0,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False
13288,1,0,1,0,30.43013698630137,5.35068493150685,1,0,0,0,2.0,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False
13290,0,1,1,0,44.61643835616438,14.353424657534246,1,0,0,0,2.0,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False
13291,1,0,1,1,28.356164383561644,0.6,1,1,1,0,3.0,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False
13292,0,0,1,0,37.87945205479452,19.528767123287672,1,0,0,0,2.0,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False
13295,1,0,1,2,35.54520547945206,6.517808219178082,1,0,0,0,4.0,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False
13299,1,1,1,0,61.36438356164384,9.605479452054794,1,0,0,0,2.0,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False
13302,1,0,1,0,61.26301369863014,-1000.6657534246576,1,0,0,0,2.0,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False
13306,0,0,1,0,45.1945205479452,0.926027397260274,1,0,0,0,1.0,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False
13309,1,1,0,0,46.038356164383565,5.265753424657534,1,0,0,0,2.0,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False
13310,0,0,1,2,54.53972602739726,16.610958904109587,1,0,0,0,4.0,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False
13312,0,1,1,1,38.58082191780822,4.931506849315069,1,0,0,0,3.0,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False
13324,0,0,1,2,58.38904109589041,27.534246575342465,1,0,1,0,4.0,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False
13327,1,0,1,1,35.93424657534246,2.347945205479452,1,0,0,0,3.0,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False
13328,1,0,0,1,49.23561643835617,9.931506849315069,1,0,1,0,3.0,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False
13329,0,1,1,1,47.58904109589041,1.347945205479452,1,0,0,0,3.0,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False
13332,1,0,1,1,33.1945205479452,1.515068493150685,1,0,0,0,2.0,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True
13335,1,0,0,0,26.76164383561644,0.2602739726027397,1,0,0,0,2.0,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False
13338,1,0,0,0,62.53972602739726,-1000.6657534246576,1,0,0,0,1.0,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False
13340,1,0,1,3,33.40821917808219,6.265753424657534,1,0,0,0,5.0,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False
13341,0,1,1,1,32.64931506849315,4.602739726027397,1,1,0,0,3.0,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True
13343,1,1,0,0,41.42465753424658,2.0136986301369864,1,0,0,0,2.0,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False
13344,1,0,0,0,45.91232876712328,4.435616438356164,1,0,0,0,2.0,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False
13348,1,0,0,0,61.038356164383565,-1000.6657534246576,1,0,1,0,1.0,True,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False
13349,1,0,0,0,37.18904109589041,0.5150684931506849,1,0,1,0,2.0,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False
13350,0,1,0,0,53.06849315068493,6.602739726027397,1,1,1,0,2.0,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False
13353,0,1,0,0,54.895890410958906,6.435616438356164,1,1,1,0,2.0,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False
